YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
2012,1.0,0,V,N,O,R,560.0,2,1950.0,2,82121,1
2014,1.0,0,V,V,V,U,700.0,2,1980.0,4,82121,0
2012,1.0,0,V,V,V,U,810.0,2,1960.0,4,82121,1
2013,0.271232877,1,N,V,V,U,3500.0,2,1988.0,4,82173,0
2016,0.99726776,1,V,N,O,R,316.0,2,1950.0,3,83004,0
2012,1.0,0,N,V,V,U,1126.0,2,1980.0,4,83009,0
2016,0.99726776,0,N,V,V,U,405.0,2,1960.0,4,83009,1
2015,1.0,0,V,N,O,R,450.0,2,1977.0,4,83009,1
2013,1.0,1,V,N,O,R,1400.0,2,2008.0,5,83009,0
2015,1.0,1,V,N,O,R,1400.0,2,2008.0,5,83009,0
2015,1.0,0,V,N,O,R,1212.0,2,1990.0,3,83009,1
2015,1.0,0,V,N,O,R,2300.0,2,1980.0,3,83009,0
2012,0.24863388,0,V,N,O,R,5500.0,2,1980.0,6,83009,0
2013,0.328767123,0,V,N,O,R,450.0,2,1972.0,3,83009,0
2016,0.99726776,0,V,N,O,R,4020.0,2,1970.0,5,83009,1
2012,1.0,0,V,N,O,R,4612.0,2,1970.0,5,83009,1
2014,1.0,0,V,N,O,R,1250.0,2,1970.0,4,83009,0
2013,1.0,0,V,N,O,R,3111.0,2,1973.0,3,83009,0
2013,1.0,0,V,N,O,R,900.0,2,2011.0,2,83009,0
2016,0.99726776,0,V,N,O,R,900.0,2,2011.0,2,83009,0
2014,1.0,0,V,N,O,R,650.0,2,1965.0,3,83009,0
2013,1.0,0,V,N,O,R,1956.0,2,1960.0,4,83009,1
2016,0.99726776,0,V,N,O,R,1956.0,2,1960.0,4,83009,1
2013,1.0,0,V,N,O,R,200.0,2,1988.0,2,83009,0
2015,0.449315068,0,V,N,O,R,200.0,2,1988.0,2,83009,0
2013,0.189041096,0,V,N,O,R,2363.0,2,2013.0,4,83009,0
2016,1.0,0,V,N,O,R,782.0,2,1988.0,4,83009,0
2015,0.252054795,0,V,N,O,R,574.0,2,1980.0,4,83009,0
2014,1.0,1,V,N,O,R,250.0,2,1904.0,2,83009,0
2015,1.0,1,V,N,O,R,250.0,2,1904.0,2,83009,0
2014,1.0,0,V,V,V,U,3120.0,2,1980.0,4,83009,0
2015,1.0,0,V,N,O,R,530.0,2,2013.0,2,83017,0
2012,1.0,0,N,V,V,U,180.0,2,1960.0,4,83018,0
2012,0.202185792,1,V,N,O,R,220.0,2,1900.0,4,83019,0
2015,1.0,1,V,N,O,R,665.0,2,1980.0,3,83034,0
2014,1.0,0,V,N,O,R,950.0,2,1990.0,2,83034,1
2016,0.99726776,0,V,N,O,R,350.0,2,1994.0,2,83034,0
2013,1.0,0,V,V,V,U,975.0,2,1988.0,4,83034,0
2014,1.0,0,V,N,O,R,2289.0,2,1997.0,4,83034,0
2014,1.0,1,V,N,O,R,731.0,2,1970.0,3,83036,0
2012,1.0,0,V,N,O,R,5625.0,2,2008.0,4,83036,0
2014,1.0,0,V,N,O,R,5625.0,2,2008.0,4,83036,0
2012,1.0,0,V,N,O,R,1750.0,2,1980.0,2,83036,0
2014,1.0,0,V,N,O,R,1750.0,2,1980.0,2,83036,0
2016,1.0,0,V,N,O,R,1667.0,2,1965.0,3,83036,0
2014,1.0,0,V,N,O,R,3147.0,2,1996.0,5,83036,0
2016,0.99726776,0,V,N,O,R,400.0,2,1940.0,2,83036,0
2013,0.079452055,0,V,N,O,R,2500.0,2,1986.0,1,83036,0
2012,1.0,1,V,N,O,R,6800.0,2,2002.0,4,83036,1
2012,0.581967213,1,V,V,V,U,4468.0,2,1988.0,4,83036,0
2014,1.0,0,N,V,V,U,30.0,2,1988.0,4,83038,0
2013,1.0,0,V,N,O,R,1700.0,2,1980.0,2,83042,1
2014,1.0,0,V,N,O,R,1700.0,2,1980.0,2,83042,1
2016,1.0,0,V,N,O,R,1700.0,2,1980.0,2,83042,0
2013,1.0,0,V,N,O,R,1000.0,2,1980.0,2,83042,0
2015,1.0,0,V,N,O,R,1000.0,2,1980.0,2,83042,0
2012,1.0,1,V,V,V,U,2230.0,2,1988.0,4,83042,0
2013,1.0,1,V,V,V,U,2230.0,2,1988.0,4,83042,0
2013,1.0,0,V,N,O,R,228.0,2,1950.0,4,83042,0
2012,1.0,0,N,V,V,U,1731.0,2,1980.0,4,83047,0
2015,1.0,0,N,V,V,U,1731.0,2,1980.0,4,83047,0
2016,1.0,0,V,N,O,R,1000.0,2,1980.0,2,83048,1
2015,1.0,1,V,V,V,U,2609.0,2,1980.0,4,83048,0
2016,0.99726776,1,V,V,V,U,2609.0,2,1980.0,4,83048,0
2012,1.0,0,V,N,O,R,6307.0,2,2008.0,3,83050,0
2012,1.0,0,V,N,O,R,499.0,2,1950.0,4,83050,0
2014,0.161643836,0,V,N,O,R,8150.0,2,1990.0,6,83050,0
2012,0.868852459,0,V,N,O,R,460.0,2,1950.0,4,83050,1
2014,1.0,0,V,N,O,R,460.0,2,1950.0,4,83050,0
2016,0.99726776,0,V,N,O,R,460.0,2,1950.0,4,83050,0
2015,1.0,0,N,V,V,U,800.0,2,1960.0,4,83050,0
2012,0.163934426,0,V,V,V,U,8150.0,2,1980.0,4,83050,0
2012,1.0,0,V,N,O,R,1200.0,2,1950.0,4,83050,0
2014,1.0,0,N,V,V,U,900.0,2,1960.0,4,83050,0
2014,1.0,0,N,V,V,U,4625.0,2,1988.0,4,83061,0
2016,0.99726776,0,N,V,V,U,1784.0,2,1988.0,4,83061,0
2012,1.0,1,V,N,O,R,2580.0,2,1975.0,5,83061,0
2012,1.0,1,V,N,O,R,730.0,2,1987.0,5,83061,1
2016,1.0,1,V,N,O,R,16347.0,2,1980.0,7,83061,1
2013,0.495890411,1,V,N,O,R,3833.0,2,1997.0,7,83061,0
2013,0.495890411,1,V,N,O,R,3606.0,2,1996.0,7,83061,0
2015,0.953424658,0,V,N,O,R,150.0,2,1975.0,3,83061,0
2015,0.334246575,0,V,N,O,R,2496.0,2,2008.0,4,83061,0
2013,0.021917808,0,N,V,V,U,150.0,2,1960.0,4,83061,0
2012,1.0,0,V,N,O,R,495.0,2,1870.0,2,83062,0
2014,1.0,0,V,N,O,R,495.0,2,1870.0,2,83062,0
2014,0.95890411,0,V,N,O,R,880.0,2,2013.0,3,83062,0
2015,0.167123288,0,V,N,O,R,7400.0,2,1972.0,7,83062,0
2013,1.0,0,V,N,O,R,560.0,2,1960.0,3,83062,0
2014,1.0,0,V,N,O,R,560.0,2,1960.0,3,83062,0
2013,1.0,1,V,V,V,U,430.0,2,1980.0,4,83062,0
2016,0.99726776,1,V,V,V,U,1000.0,2,1960.0,4,83062,0
2016,0.994535519,0,V,V,V,U,500.0,2,1980.0,4,83062,0
2013,1.0,0,V,N,O,R,3800.0,2,1986.0,1,83065,1
2014,1.0,0,V,N,O,R,3800.0,2,1986.0,1,83065,0
2015,1.0,0,V,N,O,R,3800.0,2,1986.0,1,83065,0
2012,0.710382514,0,V,N,O,R,1312.0,2,1980.0,2,83065,0
2013,1.0,0,N,V,V,U,1950.0,2,1988.0,4,83065,0
2012,1.0,0,V,N,O,R,700.0,2,1980.0,3,83068,1
2013,1.0,0,N,V,V,U,689.0,2,1988.0,4,83069,0
2016,0.99726776,0,N,V,V,U,689.0,2,1988.0,4,83069,0
2013,1.0,0,V,N,O,R,1440.0,2,1970.0,4,83069,0
2015,0.747945205,0,V,N,O,R,1440.0,2,1970.0,4,83069,0
2013,1.0,0,V,N,O,R,3339.0,2,1988.0,5,83069,0
2014,1.0,0,V,N,O,R,3339.0,2,1988.0,5,83069,1
2015,1.0,0,V,N,O,R,3339.0,2,1988.0,5,83069,1
2015,0.997260274,0,V,N,O,R,186.0,2,1940.0,2,83069,0
2016,1.0,0,V,N,O,R,420.0,2,1984.0,4,83069,1
2016,1.0,0,V,N,O,R,1440.0,2,1965.0,3,83069,0
2014,1.0,0,V,V,V,U,560.0,2,1980.0,4,83069,0
2015,0.98630137,0,V,V,V,U,560.0,2,1980.0,4,83069,0
2014,0.926027397,0,V,N,O,R,426.0,2,1850.0,3,83069,0
2016,0.99726776,0,V,V,V,U,1300.0,2,1960.0,4,83069,0
2015,1.0,0,V,V,V,U,1648.0,2,1980.0,4,83069,1
2012,1.0,0,N,V,V,U,350.0,2,1960.0,4,83069,1
2014,1.0,0,V,V,V,U,350.0,2,1980.0,4,83069,0
2014,1.0,0,V,N,O,R,2188.0,2,1974.0,5,83069,0
2015,1.0,0,V,N,O,R,2188.0,2,1974.0,5,83069,0
2016,1.0,0,V,V,V,U,900.0,2,1980.0,4,83069,0
2014,1.0,0,N,V,V,U,4650.0,2,1980.0,4,83069,1
2016,1.0,0,N,V,V,U,4650.0,2,1980.0,4,83069,0
2012,1.0,1,N,V,V,U,300.0,2,1980.0,4,83070,0
2013,0.378082192,1,V,N,O,R,6486.0,2,1980.0,4,83070,1
2013,1.0,0,V,N,O,R,2400.0,2,2001.0,4,83071,0
2012,1.0,0,V,N,O,R,750.0,2,2008.0,2,83081,0
2012,0.68852459,0,V,N,O,R,310.0,2,2007.0,2,83081,0
2016,0.579234973,1,V,N,O,R,4300.0,2,1984.0,4,83086,0
2013,1.0,0,V,N,O,R,210.0,2,1920.0,3,83087,0
2012,1.0,0,N,V,V,U,1900.0,2,1980.0,4,83090,0
2012,1.0,0,V,N,O,R,450.0,2,1920.0,3,83090,0
2015,1.0,0,V,N,O,R,3286.0,2,2012.0,5,83090,0
2013,1.0,0,N,V,V,U,160.0,2,1980.0,4,83090,0
2015,1.0,0,V,N,O,R,300.0,2,1900.0,4,83092,0
2012,1.0,1,N,V,V,U,2850.0,2,1960.0,4,83098,1
2013,1.0,1,N,V,V,U,2850.0,2,1960.0,4,83098,1
2014,0.161643836,1,N,V,V,U,2850.0,2,1960.0,4,83098,0
2014,1.0,0,N,V,V,U,1000.0,2,1980.0,4,83098,0
2013,1.0,0,V,N,O,R,5880.0,2,1960.0,5,83098,1
2015,1.0,0,V,V,V,U,600.0,2,1980.0,4,83098,0
2013,1.0,1,N,V,V,U,3364.0,2,1960.0,4,83098,0
2013,1.0,0,V,N,O,R,1870.0,2,1977.0,3,83101,0
2012,1.0,0,N,V,V,U,1186.0,2,1988.0,4,83107,0
2014,1.0,0,N,V,V,U,950.0,2,1988.0,4,83107,0
2015,1.0,0,N,V,V,U,2986.0,2,1988.0,4,83107,0
2013,1.0,0,V,N,O,R,1900.0,2,2002.0,2,83107,0
2013,1.0,0,V,N,O,R,370.0,2,1900.0,4,83107,0
2016,0.99726776,1,V,N,O,R,10310.0,2,2000.0,3,83107,0
2013,1.0,0,N,V,V,U,500.0,2,1980.0,4,83112,0
2012,1.0,0,N,V,V,U,2085.0,2,1980.0,4,83115,0
2014,0.838356164,0,N,V,V,U,806.0,2,1960.0,4,83115,0
2015,1.0,0,V,N,O,R,650.0,2,1965.0,3,83115,0
2013,1.0,0,V,N,O,R,1000.0,2,1988.0,2,83115,0
2012,1.0,0,V,N,O,R,4000.0,2,2007.0,3,83115,0
2014,1.0,0,V,N,O,R,4000.0,2,2007.0,3,83115,0
2014,1.0,0,V,N,O,R,610.0,2,2006.0,3,83115,0
2012,1.0,0,V,N,O,R,1800.0,2,2007.0,2,83115,0
2014,1.0,0,V,N,O,R,1800.0,2,2007.0,2,83115,0
2016,0.24863388,0,V,N,O,R,4374.0,2,2002.0,3,83115,0
2016,0.99726776,0,V,N,O,R,2355.0,2,2005.0,2,83115,0
2012,1.0,1,N,V,V,U,3040.0,2,1960.0,4,83115,1
2015,0.997260274,0,V,V,V,U,1400.0,2,1980.0,4,83115,1
2016,0.994535519,0,V,V,V,U,1400.0,2,1980.0,4,83115,0
2013,1.0,1,V,V,V,U,3700.0,2,1980.0,4,83115,0
2016,0.99726776,0,N,V,V,U,605.0,2,1980.0,4,83118,0
2012,1.0,1,N,V,V,U,322.0,2,1980.0,4,83118,0
2014,1.0,1,N,V,V,U,322.0,2,1980.0,4,83118,0
2013,0.915068493,0,N,V,V,U,8982.0,2,1988.0,4,83118,0
2012,1.0,0,N,V,V,U,1180.0,2,1980.0,4,83118,0
2013,0.832876712,0,N,V,V,U,2550.0,2,1988.0,4,83118,0
2012,1.0,0,V,N,O,R,9474.0,2,2008.0,4,83118,0
2012,1.0,0,V,N,O,R,977.0,2,1991.0,3,83118,1
2014,1.0,1,V,N,O,R,800.0,2,1884.0,3,83118,0
2014,1.0,1,V,N,O,R,1033.0,2,1969.0,4,83118,0
2014,1.0,1,V,N,O,R,4650.0,2,2001.0,1,83118,1
2014,1.0,0,V,N,O,R,2000.0,2,1991.0,3,83118,0
2015,1.0,0,V,N,O,R,580.0,2,1936.0,3,83118,0
2012,1.0,0,V,V,V,U,891.0,2,1970.0,4,83118,0
2014,1.0,0,V,N,O,R,210.0,2,1700.0,5,83119,0
2015,1.0,0,V,N,O,R,210.0,2,1700.0,5,83119,0
2015,1.0,0,V,N,O,R,2002.0,2,1966.0,3,83119,0
2016,0.99726776,0,V,N,O,R,950.0,2,1970.0,3,83119,0
2013,1.0,0,V,N,O,R,915.0,2,1988.0,2,83119,0
2014,1.0,0,V,N,O,R,915.0,2,1988.0,2,83119,1
2014,1.0,0,V,N,O,R,600.0,2,1988.0,2,83119,1
2016,0.0,0,V,V,V,U,300.0,2,1970.0,4,83119,0
2015,1.0,0,V,V,V,U,2100.0,2,1980.0,4,83119,0
2016,0.521857923,0,V,V,V,U,2100.0,2,1980.0,4,83119,1
2012,1.0,0,V,V,V,U,850.0,2,1960.0,4,83119,0
2014,0.0,0,V,V,V,U,220.0,2,1970.0,4,83119,0
2016,0.0,0,V,V,V,U,1445.0,2,1970.0,4,83119,0
2015,1.0,0,V,N,O,R,350.0,2,1950.0,5,83119,1
2012,1.0,0,V,N,O,R,272.0,2,1988.0,3,83119,0
2013,1.0,0,N,V,V,U,1250.0,2,1988.0,4,83119,1
2014,1.0,0,N,V,V,U,1250.0,2,1988.0,4,83119,1
2013,1.0,1,V,N,O,R,500.0,2,1900.0,2,83119,0
2013,0.890410959,1,V,N,O,R,1152.0,2,1980.0,4,83123,0
2015,1.0,0,N,V,V,U,544.0,2,1960.0,4,83123,0
2016,0.99726776,0,N,V,V,U,544.0,2,1960.0,4,83123,0
2013,1.0,0,V,N,O,R,1900.0,2,1990.0,2,83123,0
2015,1.0,0,V,N,O,R,1900.0,2,1990.0,2,83123,0
2014,0.495890411,0,N,V,V,U,760.0,2,1960.0,4,83123,0
2012,1.0,0,V,N,O,R,1382.0,2,2008.0,6,83123,1
2012,1.0,0,V,N,O,R,1260.0,2,1980.0,5,83123,0
2015,0.526027397,0,N,V,V,U,300.0,2,1960.0,4,83123,0
2012,1.0,0,V,N,O,R,400.0,2,1960.0,3,83123,0
2013,1.0,0,V,N,O,R,460.0,2,1960.0,2,83123,0
2016,0.99726776,1,V,N,O,R,360.0,2,2000.0,2,83123,0
2012,1.0,1,N,V,V,U,1790.0,2,1960.0,4,83126,0
2013,1.0,1,N,V,V,U,1450.0,2,1960.0,4,83126,0
2014,1.0,1,N,V,V,U,1450.0,2,1960.0,4,83126,1
2013,1.0,0,V,N,O,R,1100.0,2,1989.0,4,83126,0
2015,1.0,0,V,N,O,R,1100.0,2,1989.0,4,83126,0
2015,1.0,1,V,N,O,R,1820.0,2,1980.0,4,83126,1
2012,1.0,1,V,N,O,R,2184.0,2,1950.0,4,83126,0
2015,1.0,1,V,N,O,R,9000.0,2,1960.0,6,83126,1
2015,1.0,1,V,N,O,R,1068.0,2,1965.0,3,83126,0
2016,0.99726776,1,V,N,O,R,1068.0,2,1965.0,3,83126,1
2013,1.0,1,V,N,O,R,750.0,2,1980.0,2,83126,0
2015,1.0,1,V,N,O,R,750.0,2,1980.0,2,83126,0
2016,1.0,0,V,N,O,R,345.0,2,1920.0,3,83126,0
2013,1.0,1,V,N,O,R,6489.0,2,2011.0,6,83126,0
2015,1.0,1,V,N,O,R,6489.0,2,2011.0,6,83126,1
2015,1.0,0,V,N,O,R,6160.0,2,1979.0,4,83126,1
2014,1.0,0,V,N,O,R,3369.0,2,2012.0,6,83126,1
2012,1.0,1,V,V,V,U,462.0,2,1980.0,4,83126,0
2013,1.0,0,N,V,V,U,410.0,2,1980.0,4,83126,0
2013,0.915068493,0,N,V,V,U,1400.0,2,1988.0,4,83129,0
2013,1.0,0,N,V,V,U,605.0,2,1980.0,4,83129,0
2013,1.0,0,N,V,V,U,2400.0,2,1980.0,4,83129,0
2013,1.0,0,V,N,O,R,800.0,2,1970.0,3,83129,1
2013,1.0,0,V,N,O,R,750.0,2,1977.0,3,83129,0
2015,1.0,0,V,N,O,R,750.0,2,1977.0,3,83129,0
2016,0.99726776,0,V,N,O,R,750.0,2,1977.0,3,83129,0
2012,1.0,0,V,N,O,R,1031.0,2,1969.0,3,83129,0
2013,1.0,0,V,N,O,R,1031.0,2,1969.0,3,83129,1
2012,1.0,1,V,N,O,R,640.0,2,1976.0,3,83129,0
2012,1.0,0,N,V,V,U,320.0,2,1980.0,4,83129,1
2014,1.0,0,N,V,V,U,1200.0,2,1980.0,4,83130,0
2013,0.580821918,1,N,V,V,U,2793.0,3,1988.0,4,83137,0
2013,0.698630137,1,N,V,V,U,140.0,3,1960.0,4,83137,0
2014,1.0,0,N,V,V,U,4113.0,3,1980.0,4,83137,1
2012,1.0,1,V,V,V,U,480.0,3,1960.0,4,83137,0
2015,1.0,0,N,V,V,U,300.0,3,1960.0,4,83137,0
2013,0.290410959,1,V,N,O,R,3004.0,3,1975.0,9,83137,0
2012,1.0,1,V,N,O,R,350.0,2,1950.0,3,83137,0
2016,1.0,1,V,N,O,R,350.0,2,1950.0,3,83137,0
2012,1.0,1,V,V,V,U,790.0,3,1960.0,4,83137,0
2014,1.0,1,V,N,O,R,1093.0,2,1995.0,3,83137,0
2014,0.482191781,0,V,N,O,R,360.0,2,2006.0,2,83137,0
2013,1.0,1,V,N,O,R,3000.0,3,1960.0,6,83137,0
2014,1.0,0,V,N,O,R,350.0,3,1960.0,2,83137,0
2012,1.0,1,V,V,V,U,400.0,3,1960.0,4,83137,0
2014,1.0,1,V,N,O,R,1350.0,2,1960.0,4,83137,0
2012,1.0,1,V,N,O,R,4725.0,2,1958.0,5,83137,1
2013,0.673972603,1,V,N,O,R,4725.0,2,1958.0,5,83137,0
2016,0.99726776,1,V,N,O,R,1988.0,3,2004.0,3,83137,0
2016,0.99726776,1,V,N,O,R,4970.0,2,1975.0,7,83137,1
2012,1.0,0,V,N,O,R,250.0,2,1950.0,3,83137,0
2015,1.0,1,V,N,O,R,350.0,3,1920.0,5,83137,0
2013,1.0,0,V,N,O,R,500.0,3,1850.0,7,83137,0
2013,1.0,0,V,N,O,R,332.0,3,1871.0,3,83137,1
2014,0.61369863,0,V,N,O,R,332.0,3,1871.0,3,83137,0
2012,1.0,0,V,V,V,U,792.0,3,1980.0,4,83137,0
2014,1.0,1,V,N,O,R,15860.0,3,1964.0,10,83137,1
2015,1.0,1,V,N,O,R,15860.0,3,1964.0,10,83137,1
2013,1.0,0,V,N,O,R,321.0,3,1970.0,2,83137,0
2014,1.0,0,V,N,O,R,800.0,3,1975.0,4,83137,0
2016,0.99726776,0,V,N,O,R,800.0,3,1975.0,4,83137,0
2015,1.0,0,V,N,O,R,3500.0,2,2011.0,5,83137,1
2013,0.161643836,0,V,V,V,U,344.0,2,1960.0,4,83137,0
2015,1.0,0,V,V,V,U,5800.0,3,1970.0,4,83137,1
2014,1.0,0,V,N,O,R,250.0,3,1910.0,6,83137,0
2015,1.0,0,V,N,O,R,250.0,3,1910.0,6,83137,0
2014,0.167123288,0,V,V,V,U,300.0,2,1980.0,4,83137,1
2012,1.0,0,V,V,V,U,355.0,3,1980.0,4,83137,0
2013,1.0,0,V,V,V,U,355.0,3,1980.0,4,83137,0
2012,1.0,0,V,V,V,U,185.0,3,1960.0,4,83137,0
2014,1.0,0,V,N,O,R,3200.0,3,1990.0,9,83137,1
2016,0.494535519,0,V,N,O,R,3200.0,3,1990.0,9,83137,0
2012,0.051912568,0,V,V,V,U,1450.0,3,1960.0,4,83137,0
2013,0.547945205,0,N,V,V,U,800.0,3,1980.0,4,83137,1
2012,1.0,0,V,V,V,U,7382.0,2,1980.0,4,83137,0
2016,0.994535519,0,V,V,V,U,17000.0,3,1980.0,4,83137,1
2012,1.0,0,N,V,V,U,10000.0,3,1980.0,4,83137,1
2015,0.997260274,0,N,V,V,U,10000.0,3,1980.0,4,83137,0
2012,0.038251366,1,N,V,V,U,1275.0,3,1960.0,4,83137,0
2013,1.0,1,V,V,V,U,796.0,3,1960.0,4,83137,0
2016,1.0,1,V,V,V,U,796.0,3,1960.0,4,83137,0
2012,1.0,0,V,V,V,U,985.0,3,1980.0,4,83137,0
2012,1.0,1,V,N,O,R,1800.0,3,1900.0,5,83137,0
2013,1.0,1,V,N,O,R,1800.0,3,1900.0,5,83137,0
2013,0.465753425,1,N,V,V,U,700.0,3,1960.0,4,83137,1
2015,1.0,0,N,V,V,U,700.0,3,1980.0,4,83137,0
2013,1.0,0,V,V,V,U,900.0,2,1980.0,4,83137,0
2012,1.0,0,V,N,O,R,200.0,3,1910.0,3,83137,0
2014,1.0,0,V,V,V,U,5320.0,3,1988.0,4,83137,0
2015,1.0,1,N,V,V,U,2175.0,3,1960.0,4,83137,1
2014,1.0,0,V,V,V,U,809.0,3,1980.0,4,83137,0
2012,1.0,1,V,V,V,U,300.0,3,1960.0,4,83137,0
2016,0.99726776,1,N,V,V,U,1452.0,3,1960.0,4,83137,0
2013,1.0,0,N,V,V,U,1876.0,3,1980.0,4,83137,0
2016,0.99726776,0,N,V,V,U,1876.0,3,1980.0,4,83137,0
2013,1.0,0,N,V,V,U,420.0,3,1980.0,4,83137,0
2013,0.747945205,1,V,V,V,U,9000.0,3,1980.0,4,83137,0
2013,0.915068493,0,V,N,O,R,1000.0,3,1960.0,5,83137,0
2014,0.052054795,0,N,V,V,U,400.0,3,1980.0,4,83137,1
2012,1.0,1,V,V,V,U,1430.0,2,1980.0,4,83137,0
2015,1.0,1,V,V,V,U,1430.0,2,1980.0,4,83137,0
2015,1.0,0,V,N,O,R,3850.0,2,1981.0,4,83144,1
2012,1.0,0,V,N,O,R,200.0,2,1960.0,2,83144,0
2015,1.0,0,V,N,O,R,140.0,2,1810.0,4,83144,0
2015,1.0,0,V,N,O,R,4772.0,2,1988.0,3,83152,0
2013,1.0,0,N,V,V,U,300.0,2,1980.0,4,83152,0
2015,1.0,0,N,V,V,U,210.0,2,1980.0,4,83153,0
2014,1.0,0,V,V,V,U,3240.0,2,1988.0,4,83900,1
2016,0.99726776,0,N,V,V,U,1050.0,2,1980.0,4,83923,0
2014,1.0,1,V,V,V,U,3050.0,2,1980.0,4,83933,0
2012,1.0,0,N,V,V,U,2170.0,1,1980.0,4,84007,0
2016,0.994535519,0,N,V,V,U,2170.0,1,1980.0,4,84007,0
2012,1.0,0,N,V,V,U,2200.0,1,1960.0,4,84007,0
2014,1.0,0,N,V,V,U,2200.0,1,1960.0,4,84007,1
2015,1.0,0,N,V,V,U,2200.0,1,1960.0,4,84007,0
2013,1.0,1,N,V,V,U,5855.0,1,1988.0,4,84007,1
2012,1.0,1,N,V,V,U,2504.0,1,1988.0,4,84007,0
2012,0.49726776,1,N,V,V,U,696.0,1,1960.0,4,84007,0
2012,1.0,1,V,N,O,R,3600.0,1,1970.0,4,84007,1
2012,0.603825137,1,V,N,O,R,4096.0,1,1950.0,6,84007,0
2012,0.333333333,1,V,N,O,R,1061.0,1,1960.0,4,84007,0
2015,1.0,1,V,N,O,R,1061.0,1,1960.0,4,84007,0
2016,0.994535519,1,V,N,O,R,1061.0,1,1960.0,4,84007,0
2013,1.0,1,V,N,O,R,1450.0,1,2012.0,3,84007,0
2014,1.0,0,N,V,V,U,1650.0,1,1980.0,4,84007,0
2013,0.438356164,0,N,V,V,U,300.0,1,1960.0,4,84007,0
2013,1.0,0,N,V,V,U,5300.0,1,1980.0,4,84007,0
2014,1.0,0,V,N,O,R,700.0,1,2011.0,4,84007,0
2016,1.0,0,V,N,O,R,700.0,1,2011.0,4,84007,0
2012,1.0,1,N,V,V,U,2968.0,1,1988.0,4,84007,1
2013,0.8,0,N,V,V,U,325.0,1,1980.0,4,84007,1
2013,1.0,0,V,V,V,U,120.0,1,1960.0,4,84007,0
2012,1.0,0,V,N,O,R,450.0,1,1900.0,5,84007,0
2012,1.0,0,V,N,O,R,408.0,1,2001.0,3,84031,0
2015,1.0,0,V,N,O,R,710.0,1,2012.0,4,84054,0
2016,0.792349727,0,V,N,O,R,710.0,1,2012.0,4,84054,0
2014,1.0,0,V,N,O,R,10900.0,1,1950.0,5,84087,1
2014,0.328767123,0,V,N,O,R,360.0,1,2007.0,3,84089,0
2013,1.0,0,V,N,O,R,1850.0,1,2009.0,3,84089,0
2013,1.0,0,V,N,O,R,2952.0,1,2010.0,3,84089,0
2012,1.0,0,V,N,O,R,450.0,1,1960.0,1,84129,0
2014,1.0,0,V,N,O,R,3000.0,1,1965.0,4,84129,1
2015,1.0,0,V,N,O,R,625.0,1,1969.0,3,84129,1
2014,1.0,0,V,V,V,U,3085.0,1,1980.0,4,84129,0
2012,1.0,0,V,V,V,U,1900.0,1,1980.0,4,84129,0
2016,0.994535519,0,V,V,V,U,2432.0,1,1988.0,4,84129,0
2012,1.0,0,N,V,V,U,1614.0,1,1988.0,4,84137,0
2014,1.0,0,N,V,V,U,1614.0,1,1988.0,4,84137,1
2012,1.0,0,N,V,V,U,1196.0,1,1980.0,4,84137,0
2014,0.252054795,0,V,N,O,R,2280.0,1,1985.0,4,84137,0
2012,1.0,0,V,V,V,U,460.0,1,1980.0,4,85060,0
2012,0.081967213,0,N,V,V,U,4337.0,1,1980.0,4,85060,1
2013,1.0,0,V,V,V,U,300.0,1,1980.0,4,85194,0
2013,1.0,0,N,V,V,U,336.0,1,1960.0,4,85194,0
2014,1.0,0,N,V,V,U,336.0,1,1960.0,4,85194,0
2012,1.0,0,N,V,V,U,600.0,1,1988.0,4,86041,0
2013,1.0,0,N,V,V,U,750.0,1,1960.0,4,86041,0
2015,0.997260274,0,V,N,O,R,1556.0,1,1994.0,4,86041,0
2013,1.0,0,V,N,O,R,1902.0,1,1996.0,4,86041,1
2014,1.0,0,V,N,O,R,1902.0,1,1996.0,4,86041,0
2016,0.994535519,0,V,N,O,R,1902.0,1,1996.0,4,86041,0
2015,1.0,0,V,V,V,U,700.0,1,1980.0,4,86041,0
2012,1.0,0,V,V,V,U,600.0,1,1988.0,4,86041,0
2016,0.99726776,0,V,V,V,U,600.0,1,1988.0,4,86041,0
2014,1.0,0,V,V,V,U,1800.0,1,1988.0,4,86062,1
2012,0.743169399,0,V,N,O,R,3050.0,1,2012.0,10,86066,0
2016,0.99726776,0,V,N,O,R,4430.0,1,1975.0,5,86137,0
2013,1.0,0,V,N,O,R,250.0,1,1995.0,2,86194,0
2013,1.0,0,V,N,O,R,638.0,1,2008.0,2,86194,0
2014,1.0,0,V,N,O,R,3950.0,1,1994.0,4,86194,0
2015,1.0,0,V,N,O,R,1100.0,1,1990.0,4,86194,1
2014,1.0,0,V,N,O,R,910.0,1,2009.0,4,86194,0
2016,0.994535519,0,V,N,O,R,1181.0,1,1990.0,5,86194,1
2013,1.0,0,V,N,O,R,620.0,1,1920.0,4,86194,1
2014,1.0,0,V,N,O,R,4780.0,1,1996.0,4,86194,0
2016,0.494535519,0,V,N,O,R,11300.0,1,2009.0,4,86194,1
2013,0.857534247,0,V,N,O,R,2250.0,1,1950.0,4,86194,0
2012,1.0,0,V,N,O,R,750.0,1,1900.0,4,86194,1
